Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb0,Zn (ppb),Cr_level,Cr_level1
38.62473529921024,-121.78608611127348,USGS,YOL-02,YOL-02,YOL-02,1.5518,56.0905,1.2662,16868.54,3178.4311,18.322,2.0667,113.2161,1.5418,1807.6247,10089.0736,0.291,1.0811,573.6453,8565.4855,1.0424,695.3668,3241.454,806.2036,549.3737,1901.6921,929.0096,4,High Cr
38.61207174758453,-121.85903800854514,USGS,YOL-02,YOL-02,YOL-02,1.6462,65.5427,0.686,17349.0474,3373.7956,12.4816,2.9506,109.3878,1.5349,1691.9064,10518.4122,0.2514,1.2943,563.2252,8592.7497,1.1422,677.6016,3200.2721,791.049,531.7647,1836.1607,908.3467,4,High Cr
38.52111587688355,-121.73886159120575,USGS,YOL-02,YOL-02,YOL-02,1.5261,72.0012,0.8602,17104.4945,3116.0037,41.7363,1.2189,139.3908,1.4698,1847.7883,10118.9009,0.3115,1.1238,670.1082,8545.8352,1.1525,865.9826,3140.0661,788.2466,724.1459,2560.1494,1124.2008,4,High Cr
38.63455901113386,-121.78919782314601,USGS,YOL-02,YOL-02,YOL-02,1.5076,76.5827,0.5071,17073.533,3339.932,29.851,1.412,137.5868,1.3991,1850.3949,10252.322,0.3409,1.2472,622.4306,8592.5326,1.0931,780.2917,3456.4521,776.2902,635.1295,2223.0464,1026.8664,4,High Cr
38.6193615834473,-121.76463841086084,USGS,YOL-02,YOL-02,YOL-02,1.6386,73.9316,1.1909,17218.2025,3102.4898,30.7778,1.3603,118.911,1.6303,1660.1883,9868.3351,0.2695,1.1724,612.0295,8629.4775,1.103,761.9474,3423.219,773.4603,616.391,2152.5272,1005.8521,4,High Cr
38.62853124383446,-121.76172183974049,USGS,YOL-02,YOL-02,YOL-02,1.6311,77.8508,0.143,16948.0551,3415.5326,28.0707,1.5014,127.7896,1.4674,1866.8553,9744.4821,0.4337,1.1841,535.904,8629.7884,1.1307,631.6662,2733.8999,778.2762,486.7909,1669.5561,854.5839,4,High Cr
38.61493400050691,-121.84074014570534,USGS,YOL-02,YOL-02,YOL-02,1.6804,76.7193,1.6332,17228.58,3273.0174,51.0226,2.104,129.7948,1.579,1891.4494,10574.155,0.1167,1.2165,613.8314,8588.0153,1.1483,765.1162,3056.2408,790.9856,619.6197,2164.6663,1009.4868,4,High Cr
38.55950389877811,-121.76051059994523,USGS,YOL-02,YOL-02,YOL-02,1.5449,71.5829,0.3065,16874.895,3332.3972,24.9676,2.441,143.7813,1.5289,1734.7119,10876.7425,0.2794,1.2311,540.7922,8575.0034,1.1437,639.8156,3027.5952,793.4256,494.7097,1698.8089,864.1582,4,High Cr
38.53055186694733,-121.83790082865006,USGS,YOL-02,YOL-02,YOL-02,1.6598,81.2746,1.7782,17062.2833,3240.2905,13.0876,2.3496,127.1822,1.6873,1964.8667,10291.3431,0.2836,1.198,580.7462,8564.6717,1.1484,707.5495,3311.9163,782.4372,561.5169,1946.977,943.1395,4,High Cr
38.497960825667725,-121.77625675927725,USGS,YOL-02,YOL-02,YOL-02,1.6855,70.5079,0.4612,16860.8584,3237.6192,13.2937,1.5484,114.6091,1.3895,1881.8897,10055.8388,0.2761,1.1383,509.9333,8566.8635,1.0691,588.8859,3254.268,793.4201,445.66,1518.2122,804.052,4,High Cr
38.54121985025711,-121.7980596832262,USGS,YOL-02,YOL-02,YOL-02,1.4087,82.0906,1.1339,16859.2706,3311.8661,43.8944,1.9182,157.0319,1.5027,1722.0133,10795.4117,0.3612,1.1703,671.3223,8583.1881,1.1188,868.1984,3130.5254,811.4255,726.4791,2569.0296,1126.7004,4,High Cr
38.48339158788488,-121.80455882843341,USGS,YOL-02,YOL-02,YOL-02,1.4885,60.2148,0.4415,17038.764,3197.6502,16.623,0.9488,135.0093,1.4495,1911.3801,10553.8062,0.3464,1.2376,569.356,8582.7002,1.0861,688.0378,3166.928,790.3204,542.0948,1874.5844,920.4936,4,High Cr
37.038090268992676,-120.80897059390972,USGS,DM-23,DM-23,DM-23,1.6063,80.5737,0.4081,24599.1653,8875.5036,18.7209,1.0031,42.997,0.6011,2599.9527,8777.4128,0.2023,2.0241,125.5403,4610.9032,0.0597,198.8658,7867.681,976.1423,168.5719,674.7595,54.5477,4,High Cr
37.077216668495424,-120.71855758623595,USGS,DM-23,DM-23,DM-23,1.6205,83.0495,0.1502,24417.5968,8942.9061,12.3049,0.9969,36.2501,0.6469,2631.5716,9176.7931,0.1988,1.9974,142.295,4607.6282,0.0596,231.6603,7657.4237,843.3301,210.3419,781.644,61.613,4,High Cr
37.01085072933382,-120.86791729321718,USGS,DM-23,DM-23,DM-23,2.2792,67.0438,1.0249,24472.9803,9094.8923,23.7773,0.9932,55.7251,0.5796,2633.0699,10143.6314,0.2009,1.956,144.639,4604.0888,0.06,236.3182,7676.4041,934.4313,216.5031,796.7782,62.5995,4,High Cr
37.02093333853134,-120.91607242243792,USGS,DM-23,DM-23,DM-23,2.0778,68.7249,1.0195,24291.1222,8999.4503,37.8541,0.9899,43.8184,0.6107,2635.4291,9016.7235,0.2029,2.0074,140.8998,4589.976,0.0605,228.8955,7304.1128,917.8891,206.711,772.6556,61.0255,4,High Cr
37.10405073112183,-120.77330441330938,USGS,DM-23,DM-23,DM-23,1.4392,103.1695,0.3794,24490.5245,8941.5889,30.7434,1.0257,54.4291,0.6026,2703.6028,9241.0053,0.2064,1.9774,138.9155,4600.9424,0.0595,224.974,7726.0452,907.9052,201.5948,759.8996,60.1898,4,High Cr
37.00512392510328,-120.76979902703339,USGS,DM-23,DM-23,DM-23,2.07,64.9291,0.4785,24388.5511,8883.8736,36.1476,1.0079,50.6119,0.6636,2739.5959,9504.1773,0.1814,2.0371,158.9037,4533.1037,0.0601,265.0141,7403.0537,922.1457,255.6508,889.7825,68.5939,4,High Cr
37.090437657315206,-120.79470808894717,USGS,DM-23,DM-23,DM-23,1.7152,91.8645,1.2295,24812.0393,8780.3464,44.6638,0.994,58.9573,0.6229,2715.2234,9091.5867,0.1902,1.9953,150.0842,4629.0499,0.0599,247.2024,7964.3497,932.1368,231.1134,832.1004,64.8896,4,High Cr
37.05814920927471,-120.81626422997677,USGS,DM-23,DM-23,DM-23,2.3432,73.7982,1.8851,24485.9805,8796.508,24.0109,1.0107,47.921,0.515,2652.2911,9634.8577,0.1912,1.9824,148.1401,4633.5331,0.0596,243.3064,7655.4761,867.2348,225.8497,819.4637,64.0722,4,High Cr
37.06178715544934,-120.76632329110414,USGS,DM-23,DM-23,DM-23,2.4118,89.49,1.8712,24773.5871,9049.7303,36.2114,0.9947,52.5645,0.6602,2533.4218,9744.9256,0.1838,2.0136,133.6729,4531.9552,0.0596,214.6719,7908.6407,814.3898,188.3459,726.3498,57.9802,4,High Cr
37.02132522554651,-120.88509295591206,USGS,DM-23,DM-23,DM-23,1.9392,96.8087,0.5881,24519.6169,8903.4111,34.8343,1.0006,49.213,0.5494,2692.8627,8557.9532,0.1992,2.0519,148.4774,4620.8306,0.0605,243.9816,7444.8292,971.6106,226.7593,821.6543,64.2141,4,High Cr
37.086624544874155,-120.80644859089213,USGS,DM-23,DM-23,DM-23,2.2846,86.5256,1.2745,24331.6145,8907.0696,29.282,0.9985,59.9681,0.5979,2695.3192,9288.7471,0.1933,2.0294,134.6153,4569.4842,0.0598,216.5173,7909.4881,957.0719,190.6985,732.3638,58.3775,4,High Cr
37.056590803893734,-120.79195623392391,USGS,DM-23,DM-23,DM-23,2.2591,86.8166,1.2563,24805.1219,8909.486,26.6755,1.0063,42.3567,0.5663,2536.2508,9003.3201,0.2125,1.9621,142.2473,4634.0666,0.0604,231.5655,7469.9433,918.7342,210.2171,781.336,61.5929,4,High Cr
37.033797866493394,-120.78792795779793,USGS,DM-23,DM-23,DM-23,1.875,84.5275,0.961,24270.5544,8994.0718,11.5578,1.0064,48.0353,0.6937,2662.9144,9647.8819,0.2115,1.9585,128.6331,4593.4008,0.0599,204.8512,7261.5795,988.0391,175.9795,694.3124,55.8537,4,High Cr
37.05197557639143,-120.85093589352564,USGS,DM-23,DM-23,DM-23,2.1327,99.4482,0.8131,24669.1324,8762.8017,25.6176,0.9997,49.6044,0.5561,2750.0687,9094.7282,0.1929,1.9077,159.1264,4588.0784,0.0594,265.4667,7750.344,872.5728,256.2842,891.2462,68.6874,4,High Cr
37.03048681471691,-120.90893657706997,USGS,DM-23,DM-23,DM-23,2.313,87.0305,1.891,24477.4638,8851.6531,30.1953,0.9888,51.7582,0.5857,2669.9769,9705.16,0.1915,2.0453,140.084,4560.7352,0.0595,227.2818,7623.4288,858.5213,204.6009,767.4074,60.682,4,High Cr
